Spot_id,Lng,Lat
B4362,121.062546,31.008083
B4370,121.348129,31.146547
B4373,121.484711,31.214724
B4375,121.572578,31.132633
B4384,121.60009,31.342466
B4393,121.334503,31.131304
B4394,121.621994,31.615751
B4395,121.200684,31.33518
B4398,121.370934,31.005978
B4399,121.373383,31.292616
B4400,121.731773,31.20026
B4404,121.598106,31.329702
B4412,121.335243,31.155132
B4418,121.367989,31.076002
B4419,121.545967,31.040337
B4425,121.53376,31.291479
B4429,121.30381,31.007639
B4430,121.802109,30.931213
B4432,121.648514,30.902521
B4434,121.211708,31.192753
B4441,121.340248,31.329529
B4445,121.172836,30.885593
B4450,121.35247,30.738554
B4451,121.327133,30.724991
B4453,121.556503,31.227859
B4454,121.536179,31.038429
B4455,121.201569,31.06941
B4456,121.742096,31.030436
B4462,121.192467,31.01177
B4464,121.177032,31.15616
B4465,121.120049,30.985647
B4466,121.163269,31.385551
B4467,121.489624,31.25741
B4469,121.445,31.14225
B4470,121.686493,31.250448
B4475,121.599243,31.122766
B4479,121.35154,31.284006
B4480,121.402458,30.96295
B4487,121.514275,31.176481
B4489,121.470764,31.235811
B4491,121.481979,30.826777
B4494,121.531136,31.22245
B4496,121.328423,31.137762
B4507,121.285347,31.022141
B4509,121.798721,31.161821
B4510,121.407959,31.249985
B4511,121.365074,31.153845
B4522,121.719559,31.235441
B4523,121.479385,31.273991
B4525,121.478577,31.233988
B4529,121.30381,31.153814
B4532,121.079895,30.943628
B4533,121.685486,31.168594
B4534,121.362785,30.805899
B4538,121.612648,31.296459
B4540,121.687439,31.160717
B4548,121.490646,31.327959
B4550,121.327873,31.459978
B4555,121.486938,31.178371
B4556,121.547295,31.243139
B4561,121.275124,31.281704
B4565,121.464989,31.379473
B4567,121.211136,31.139692
B4569,121.548004,31.233854
B4570,121.479195,31.236984
B4574,121.518135,31.317533
B4579,121.445755,31.717363
B4583,121.276665,31.273077
B4586,121.37117,31.194332
B4588,121.541092,31.056629
B4589,121.050301,30.958677
B4591,121.760551,30.924681
B4592,121.555313,31.611036
B4594,121.364288,31.255304
B4595,121.468857,30.93865
B4602,121.635162,31.27865
B4604,121.265831,30.794249
B4605,121.26712,31.464407
B4607,121.73127,30.854485
B4608,121.421661,31.027014
B4613,121.705826,31.254265
B4614,121.207275,31.277672
B4615,121.705902,31.382549
B4620,121.553154,31.231205
B4621,121.214607,31.051804
B4624,121.430809,31.143503
B4628,121.547745,31.558882
B4631,121.451698,31.14694
B4640,121.428444,31.265705
B4641,121.327316,31.45505
B4647,121.624878,31.276445
B4649,121.059082,30.852194
B4652,121.538567,31.047165
B4655,121.508347,30.95277
B4656,121.363602,31.145262
B4661,121.538254,31.259031
B4662,121.420052,31.212509
B4669,121.481529,31.296932
B4671,121.517815,30.94837
B4673,121.435555,30.913717
B4674,121.334061,30.884769
B4682,121.167519,31.163794
B4683,121.398628,31.250635
B4686,121.407761,31.130184
B4687,121.528854,31.203117
B4688,121.738716,31.537821
B4691,121.549942,31.220671
B4693,121.44043,31.660069
B4694,121.543297,31.105438
B4699,121.185616,31.045813
B4702,121.748787,31.141691
B4705,121.437187,31.193331
B4707,121.490715,31.042761
B4709,121.317886,31.030659
B4710,121.4459,31.047146
B4713,121.350281,31.269865
B4714,121.459114,31.290461
B4717,121.243324,31.308096
B4718,121.400986,31.10108
B4719,121.19355,31.00131
B4720,121.360596,31.434547
B4728,121.523071,31.316555
B4737,121.38398,31.314703
B4741,121.722961,30.97991
B4743,121.154068,31.29516
B4744,121.60955,31.307486
B4745,121.423706,31.25765
B4746,121.763596,31.484676
B4748,121.198669,31.010201
B4749,121.512901,31.332067
B4750,121.895996,31.510586
B4751,121.229874,31.31509
B4752,121.52771,31.161072
B4754,121.909447,30.972078
B4756,121.576286,31.323776
B4758,121.617317,31.318411
B4764,121.654205,31.272615
B4766,121.248573,30.785496
B4768,121.567154,31.239607
B4774,121.294228,31.203033
B4775,121.371262,31.058804
B4786,121.138687,31.171015
B4787,121.395844,31.162811
B4790,121.343208,30.849087
B4797,121.307983,31.055906
B4800,121.369217,31.166086
B4801,121.274742,31.187002
B4805,121.395256,31.46089
B4807,121.676796,30.946629
B4809,121.367722,31.171442
B4811,121.458649,31.183138
B4820,121.44738,30.961214
B4825,121.415329,31.282135
B4827,121.413559,31.144779
B4828,121.692505,31.240896
B4831,121.530045,31.217272
B4833,121.319199,31.051483
B4835,121.454674,31.289436
B4837,121.389572,30.862118
B4845,121.352936,31.215742
B4848,121.709663,31.028355
B4853,121.437798,31.310617
B4855,121.498947,31.143381
B4856,121.645782,31.092205
B4858,121.491219,31.641272
B4859,121.350624,30.968681
B4863,121.209534,30.99898
B4866,121.218803,30.987
B4867,121.790161,30.918354
B4875,121.338379,30.722694
B4876,121.437317,30.831972
B4880,121.736832,31.047646
B4881,121.147491,31.12303
B4885,121.18309,31.145084
B4886,121.400078,31.010998
B4889,121.828972,30.90016
B4892,121.278572,31.269567
B4897,121.400276,31.177494
B4901,121.335953,31.258518
B4907,121.442429,31.194929
B4910,121.33812,30.716068
B4911,121.52636,31.333509
B4912,121.336166,30.740597
B4916,121.644791,31.159952
B4917,121.13652,31.011499
B4920,121.237129,31.133383
B4922,121.581512,31.165154
B4923,121.338509,31.233988
B4925,121.441872,31.331459
B4928,121.499046,30.900303
B4931,121.291557,31.386869
B4934,121.42569,31.225275
B4938,121.29863,30.729624
B4944,121.538055,31.674253
B4946,121.310608,31.265766
B4948,121.187706,30.811182
B4955,121.779381,31.025101
B4960,121.457146,31.319403
B4969,121.692711,31.194012
B4972,121.445946,30.990519
B4975,121.289345,30.985249
B4983,121.495384,31.16983
B4985,121.600845,31.151655
B4988,121.271812,30.85854
B4991,121.619179,31.141615
B4992,121.536774,31.263243
B4995,121.226181,31.054743
B4998,121.594589,31.214725
B4999,121.516548,31.376846
B5004,121.461304,31.268957
B5005,121.220993,31.192543
B5006,121.588951,31.125448
B5010,121.221558,31.069218
B5013,121.564445,31.258642
B5016,121.40789,31.438238
B5017,121.364265,31.179455
B5019,121.26265,30.746761
B5021,121.539482,30.868458
B5022,121.529762,31.029596
B5028,121.218674,31.207909
B5030,121.37928,31.066954
B5032,121.143814,31.147961
B5034,121.379845,31.094332
B5035,121.41893,31.037216
B5040,121.401428,31.12405
B5041,121.509277,31.195053
B5043,121.079269,30.932482
B5047,121.592918,31.022236
B5049,121.287918,31.243803
B5050,121.56221,31.282793
B5064,121.513176,31.148336
B5065,121.478691,30.97094
B5067,121.306686,31.247221
B5069,121.239975,31.106586
B5070,121.309654,31.063627
B5083,121.604286,31.3221
B5084,121.053925,31.134369
B5085,121.574654,31.150242
B5086,121.462738,31.039875
B5087,121.519974,30.816347
B5089,121.307716,31.143766
B5090,121.259773,31.234337
B5091,121.349022,31.140797
B5094,121.12867,31.25773
B5095,121.524269,31.228701
B5097,121.22287,31.006413
B5100,121.222687,31.025852
B5103,121.361343,31.399342
B5105,121.850449,31.30444
B5112,121.505882,31.32299
B5114,121.507469,31.031143
B5118,121.523827,31.30175
B5121,121.38092,31.240479
B5128,121.641144,31.153305
B5129,121.69191,31.19665
B5131,121.312477,31.104897
B5132,121.465721,31.050152
B5136,121.621727,31.220043
B5139,121.289062,31.138937
B5140,121.567673,30.858532
B5141,121.141449,31.020113
B5147,121.185661,31.35952
B5150,121.469948,31.218538
B5156,121.292839,31.045759
B5166,121.443466,31.260612
B5170,121.507683,31.308229
B5171,121.404182,31.243086
B5176,121.318947,31.142368
B5185,121.356552,31.213131
B5186,121.49456,31.372364
B5187,121.305733,31.440493
B5188,121.78788,31.538225
B5190,121.469307,31.040373
B5194,121.181625,31.027206
B5195,121.437523,31.179972
B5197,121.531342,31.323246
B5204,121.454567,31.253893
B5210,120.910828,31.072689
B5217,121.397079,31.192352
B5221,121.129173,31.01758
B5228,121.231941,31.111341
B5229,121.30822,31.480291
B5235,121.925064,30.896282
B5255,120.90329,31.087481
B5260,121.731026,30.977976
B5264,121.535202,31.274452
B5267,121.664185,31.618477
B5271,121.62458,30.914425
B5282,121.380829,31.102091
B5283,120.91568,31.107807
B5284,121.517807,31.292402
B5291,121.38327,31.249186
B5296,121.361641,31.151615
B5297,121.3162,31.147528
B5299,121.191841,31.094271
B5302,121.425148,31.261675
B5303,121.392426,31.656107
B5309,121.025818,31.057335
B5312,121.474693,31.271658
B5315,121.235092,30.944366
B5317,121.599503,30.885963
B5320,121.510658,31.170681
B5323,121.665306,31.030714
B5324,121.728714,31.207998
B5326,121.230804,31.241882
B5331,121.280273,30.800983
B5333,121.243553,31.014479
B5347,121.413826,31.105301
B5349,121.318474,31.121655
B5352,121.525536,31.294205
B5353,121.344704,31.222811
B5359,121.417267,31.026871
B5360,121.345352,31.063765
B5361,121.245132,31.166786
B5363,121.254532,30.978781
B5365,121.420807,31.234308
B5366,121.403633,31.205992
B5367,121.723534,31.389017
B5368,121.689476,31.267197
B5371,121.34977,30.885267
B5372,121.083984,30.864748
B5373,121.1875,31.28824
B5375,121.492493,31.144869
B5379,121.745247,31.12229
B5381,121.291443,31.009235
B5382,121.530441,31.186474
B5388,121.347198,31.16148
B5391,121.575256,31.118027
B5393,121.418594,30.909107
B5395,121.644699,31.55937
B5396,121.362839,31.237507
B5406,121.309921,31.288105
B5411,121.700516,31.18865
B5413,121.300003,31.032568
B5416,121.512749,30.9545
B5419,121.252609,31.275904
B5421,121.604332,31.291431
B5422,121.236519,31.150513
B5427,121.825287,30.980925
B5428,121.359924,31.387897
B5429,121.786995,31.359318
B5431,121.484108,31.228989
B5434,121.200546,30.927214
B5435,121.299728,31.817839
B5436,121.418098,31.355911
B5441,121.254906,30.793934
B5445,121.40004,31.344345
B5446,121.350517,31.769619
B5447,121.171242,31.181252
B5448,121.355843,31.406872
B5452,121.221397,31.357653
B5453,121.79142,31.005396
B5454,121.77301,30.914089
B5456,121.38739,31.042973
B5457,121.49675,31.28104
B5463,121.696243,31.192808
B5465,121.602745,31.615046
B5468,121.46563,31.218084
B5471,121.589958,31.090176
B5472,121.19342,31.411015
B5473,121.433502,31.267815
B5475,121.439865,31.184357
B5481,121.273285,31.235613
B5483,121.13588,31.158207
B5484,121.437157,31.091656
B5487,121.325752,31.078625
B5490,121.619064,31.172544
B5498,121.443344,31.31782
B5501,121.406693,31.039495
B5503,121.423401,31.27347
B5506,121.522568,31.137125
B5507,121.412857,31.411081
B5508,121.430061,31.279047
B5513,121.533913,30.947882
B5514,121.576599,31.134342
B5516,121.267769,31.16633
B5521,121.180634,31.048687
B5522,121.454842,31.167673
B5523,121.304359,31.359903
B5530,121.408508,31.264643
B5531,121.518883,31.176476
B5533,121.378654,31.282444
B5535,121.681252,31.27644
B5538,121.913139,30.8822
B5540,121.425247,31.365412
B5542,121.426216,31.00563
B5543,121.214661,30.969044
B5544,121.607162,31.241991
B5545,121.14959,31.175112
B5547,121.017616,30.974375
B5549,121.536476,31.176254
B5550,121.40699,31.349552
B5554,121.259598,31.060669
B5563,121.495834,31.26005
B5565,121.506622,31.117001
B5569,121.522209,31.085335
B5572,121.662071,31.260687
B5576,121.121109,31.152386
B5578,121.191666,31.32366
B5583,121.700638,31.256725
B5584,121.721237,31.061836
B5594,121.484764,31.226366
B5595,121.217796,31.42955
B5597,121.402534,31.397808
B5598,121.357956,30.761086
B5599,121.596146,31.258282
B5604,121.269974,31.370634
B5606,121.749039,30.948542
B5617,121.451569,31.247334
B5620,121.181061,30.885439
B5621,121.508438,31.303719
B5623,121.430641,31.229261
B5626,121.106529,30.891563
B5627,121.801224,31.050819
B5630,121.424507,31.293043
B5631,121.320625,31.294176
B5637,121.226685,31.002647
B5640,121.262093,31.360046
B5642,121.644997,30.894577
B5647,121.427605,31.137291
B5650,121.587753,31.248421
B5651,121.822014,30.91543
B5656,121.3013,31.222109
B5660,121.595695,31.198595
B5661,121.438515,31.199139
B5663,121.315491,31.090921
B5667,121.550117,31.250093
B5668,121.717224,30.855543
B5671,121.477013,31.298422
B5672,121.617638,30.897392
B5673,121.561707,31.122284
B5674,121.511124,31.264725
B5677,121.484512,31.373657
B5678,121.323853,31.253929
B5680,121.184662,31.194157
B5684,121.49588,31.407263
B5686,121.415794,31.136024
B5693,121.224899,31.780186
B5697,121.640289,31.02129
B5699,121.425674,30.791845
B5703,121.712486,31.249378
B5704,121.616013,31.209431
B5707,121.76358,31.544333
B5710,121.1959,31.050434
B5713,121.203804,31.32485
B5715,121.043312,30.89414
B5719,121.404625,31.270489
B5721,121.295349,31.3001
B5728,121.361732,31.069675
B5731,121.235275,31.033119
B5739,121.638817,30.863995
B5740,121.771187,31.192619
B5741,121.66703,31.238247
B5746,121.387817,31.227581
B5750,121.601364,31.100475
B5752,121.379608,31.120197
B5754,121.36644,31.284859
B5756,121.412117,31.189428
B5760,121.564087,31.1549
B5761,121.28064,31.186069
B5762,121.426651,31.268606
B5765,121.313156,31.137003
B5767,121.235992,31.026615
B5768,121.692513,30.928564
B5770,121.352303,30.979567
B5774,121.37619,30.76195
B5780,121.707489,30.99066
B5789,121.353546,31.26156
B5791,121.345879,31.141001
B5793,121.422523,31.650869
B5794,121.514206,31.060946
B5795,121.495705,31.327799
B5796,121.275917,31.008741
B5797,121.43367,31.057426
B5800,121.246155,31.344677
B5808,121.418228,31.122234
B5809,121.175499,31.352104
B5813,121.374931,31.181519
B5814,121.650948,31.182463
B5816,121.878204,30.941139
B5817,121.261169,31.16728
B5818,121.369766,31.092646
B5819,121.120651,31.163544
B5821,121.443779,31.192801
B5822,121.625023,31.298908
B5823,121.872704,30.9834
B5824,121.337837,31.094809
B5827,121.584778,31.057011
B5828,121.348206,30.987503
B5830,121.535461,31.043018
B5831,121.829361,30.873583
B5835,121.33461,31.16881
B5837,121.267029,31.118433
B5842,121.431091,30.896164
B5844,121.486969,31.382172
B5849,121.608894,30.919392
B5851,121.179024,30.971464
B5852,121.28569,31.453556
B5854,121.32653,30.876068
B5862,121.387054,31.066332
B5867,121.40802,31.134466
B5872,121.542267,31.207382
B5881,121.456245,30.855562
B5882,121.481422,31.246656
B5883,121.607628,31.287605
B5886,121.20768,31.263081
B5890,121.302704,31.464109
B5891,121.315796,31.096516
B5892,121.451035,31.334398
B5897,121.499977,31.164312
B5899,121.210861,31.288713
B5900,121.425789,31.219893
B5901,121.066322,30.959221
B5910,121.367622,31.292288
B5912,121.412041,31.221079
B5925,121.100632,31.024303
B5929,121.359016,30.884413
B5935,121.466637,31.227343
B5940,121.405632,31.624971
B5941,121.786156,31.564726
B5943,121.522575,31.109295
B5946,121.615631,31.193529
B5948,121.228935,31.04467
B5950,121.441147,31.307827
B5951,121.41996,31.231419
B5953,121.816582,31.023405
B5954,121.427307,31.190613
B5957,121.265755,31.081356
B5962,121.590248,31.186306
B5963,121.166382,31.096523
B5965,121.505066,31.336073
B5968,121.528702,31.22476
B5969,121.416573,31.151026
B5971,121.374916,31.250303
B5981,121.402,31.419998
B5985,121.492592,31.177034
B5988,121.251755,31.03476
B5990,121.303162,31.342478
B5992,121.07579,31.239958
B5998,121.263062,31.200279
B6001,121.281898,30.730898
B6002,121.365631,31.1367
B6003,121.538475,31.162773
B6004,121.265732,31.161489
B6006,121.466743,31.267473
B6007,121.41671,31.011152
B6009,121.477112,31.202782
B6010,121.708282,31.288668
B6013,121.463936,31.250944
B6016,121.429642,31.393322
B6018,121.252426,31.050472
B6020,121.773468,31.127146
B6024,121.179222,31.326544
B6027,121.452827,31.111546
B6028,121.434601,31.378239
B6032,121.37059,31.107538
B6036,121.307755,31.2199
B6043,121.501236,31.39147
B6046,121.429947,31.188139
B6049,121.210052,30.980896
B6050,121.336662,31.399597
B6051,121.387886,31.186798
B6052,121.385094,31.001497
B6055,121.503189,31.262659
B6056,121.623726,31.175953
B6058,121.390419,31.039345
B6060,121.743782,31.040657
B6062,121.638557,31.200335
B6063,121.488029,31.157898
B6064,121.447014,31.246508
B6067,121.451813,31.259575
B6068,121.384674,31.147936
B6070,121.368805,31.083307
B6071,121.205055,30.987669
B6072,121.720055,31.223219
B6073,121.243431,31.315556
B6076,121.268402,31.18755
B6079,121.769882,31.039904
B6080,121.369026,31.247499
B6083,121.73732,31.054562
B6084,121.533058,31.226341
B6085,121.360252,31.188505
B6089,121.108772,30.940639
B6091,121.373466,31.153282
B6092,121.58551,31.073593
B6093,121.445961,31.127081
B6096,121.502655,30.828342
B6097,121.501564,31.140558
B6106,121.727974,31.16116
B6111,121.461861,31.156651
B6113,121.546982,31.271078
B6116,121.711479,31.239155
B6119,121.453957,31.10125
B6120,121.425575,31.019236
B6124,121.167274,31.030735
B6127,121.433037,31.239302
B6130,121.394501,31.258518
B6131,121.696999,31.029394
B6135,121.196632,30.890057
B6137,121.433548,30.990915
B6140,121.448212,31.255171
B6141,121.500412,31.081753
B6143,121.495094,31.377378
B6146,121.4562,31.054432
B6147,121.506081,31.332058
B6148,121.890335,30.887897
B6150,121.528053,31.210728
B6154,121.398613,31.308861
B6159,121.750633,31.493502
B6160,121.339088,31.059883
B6163,121.435631,31.335472
B6164,121.771385,31.049074
B6166,121.260147,31.296843
B6167,121.602776,31.324949
B6168,121.540665,31.215557
B6178,121.295715,31.194639
B6183,121.356995,31.30505
B6186,121.36702,31.110903
B6188,121.452675,31.195496
B6194,121.447914,31.329449
B6201,121.402626,31.288359
B6202,121.461914,31.231165
B6203,121.205414,31.017914
B6206,121.536362,30.976496
B6209,121.411217,31.02932
B6210,121.400711,31.121851
B6217,121.209404,31.212584
B6220,121.52668,31.372818
B6224,121.490822,31.215179
B6229,121.300171,31.20306
B6231,121.434608,31.142097
B6233,121.516045,30.900774
B6236,121.24855,31.012369
B6237,121.378899,31.204838
B6241,121.684349,31.288187
B6242,121.737198,31.004671
B6244,120.920662,31.027166
B6245,121.109344,31.146496
B6248,121.491669,31.374874
B6254,121.647491,31.011644
B6256,121.472504,30.9049
B6257,121.366135,31.385141
B6275,121.467033,31.283693
B6277,121.337372,31.341494
B6284,121.484695,31.317785
B6287,121.757393,31.127516
B6290,121.350304,31.165991
B6291,121.636215,31.283792
B6298,121.350624,30.728651
B6303,121.604141,31.140928
B6310,121.382721,31.088671
B6314,121.534859,30.968666
B6315,121.202805,31.050377
B6316,121.451225,31.096298
B6320,121.113693,31.12487
B6326,121.321716,31.153591
B6328,121.202171,31.009689
B6329,121.505692,31.273182
B6330,121.258118,31.30698
B6337,121.199844,31.243568
B6338,121.240158,31.01556
B6340,121.396126,31.345812
B6345,121.469307,31.261841
B6346,121.380272,31.217703
B6347,121.421875,31.420286
B6349,121.478584,31.404119
B6353,121.655617,31.05197
B6354,121.351799,31.180824
B6356,121.34388,30.824621
B6361,121.46051,31.224546
B6363,121.491196,31.170042
B6365,121.459442,30.783543
B6367,121.401825,31.193031
B6371,121.484886,31.265549
B6373,121.536682,31.612005
B6375,121.507599,31.159643
B6382,121.626289,30.924532
B6383,121.329788,31.221819
B6389,121.608383,31.2624
B6391,121.367203,31.271692
B6401,121.301292,31.211107
B6406,121.600723,31.213074
B6409,121.401627,31.013781
B6410,121.310677,31.298304
B6411,121.113091,31.214666
B6412,121.640549,31.224281
B6414,121.460388,31.235039
B6416,121.479927,31.259304
B6418,121.801498,30.920881
B6428,121.448212,31.221102
B6429,121.177963,30.802235
B6434,121.519226,31.224859
B6435,121.805664,31.164433
B6437,121.433022,31.404228
B6441,121.093018,31.15395
B6442,121.244965,31.174145
B6443,121.466064,31.1961
B6444,121.374069,31.23822
B6450,121.407539,31.446667
B6451,121.46946,31.280581
B6459,121.895668,30.866539
B6462,121.556099,31.295309
B6463,121.063835,31.119804
B6466,121.426765,31.281605
B6470,121.473587,31.297277
B6479,121.362724,31.420383
B6480,121.229019,30.975142
B6481,121.476807,31.302799
B6484,121.699394,31.21159
B6485,121.438354,31.221649
B6486,121.555046,31.177742
B6490,121.510109,31.29397
B6495,121.3955,31.42955
B6497,121.519875,31.22814
B6498,121.431587,31.010828
B6502,121.536751,31.256147
B6504,121.360497,31.349728
B6506,121.500572,31.185728
B6510,121.170158,31.13917
B6511,121.807663,30.961811
B6520,121.671295,31.282656
B6523,121.77536,31.041651
B6527,121.533669,31.288586
B6531,121.371643,31.190155
B6537,121.368095,31.370758
B6538,121.240395,31.302525
B6541,121.566116,31.22438
B6546,121.529709,31.13962
B6552,121.290207,31.356459
B6554,121.456841,31.24575
B6558,121.362206,31.095957
B6559,121.186432,31.124197
B6562,121.346603,30.816471
B6563,121.721596,31.195539
B6567,121.545464,31.367321
B6569,121.438873,30.849001
B6570,121.531555,31.150614
B6576,121.564583,31.117638
B6578,121.452919,31.07233
B6584,121.66378,31.216101
B6587,121.412224,31.099066
B6588,121.472931,31.20537
B6592,121.462349,31.400776
B6594,121.428673,31.619341
B6601,121.323021,31.742193
B6606,121.438179,31.32242
B6616,121.19529,31.448706
B6617,121.316345,31.119205
B6624,121.532005,31.579678
B6626,120.916504,31.066162
B6627,121.462311,30.943428
B6631,121.716042,31.03285
B6632,121.144966,31.267847
B6639,121.516273,31.179659
B6641,121.561302,31.287933
B6643,121.441475,31.310392
B6645,121.539749,31.07655
B6647,121.428711,31.262184
B6649,121.403458,31.133654
B6650,121.627129,31.547585
B6658,121.464706,31.664415
B6659,121.40654,30.908405
B6660,121.438705,31.262335
B6662,121.425423,31.122553
B6663,121.862869,31.018093
B6667,121.562569,31.252159
B6669,121.608505,30.985132
B6672,121.347206,31.137625
B6677,121.674072,30.928986
B6685,121.699425,31.103807
B6694,121.201309,31.026983
B6695,121.184273,31.294502
B6697,121.489265,31.255079
B6702,121.646896,30.912233
B6705,121.288925,31.291025
B6713,121.57457,31.154938
B6718,121.366714,31.363649
B6719,121.490257,31.166586
B6720,121.447502,31.223513
B6721,121.487686,31.267748
B6722,121.420319,31.1243
B6724,121.454239,31.307354
B6725,121.518097,31.242792
B6727,121.224854,31.385326
B6728,121.475952,31.175272
B6731,121.670998,31.559278
B6734,121.296219,31.272755
B6735,121.40358,31.33613
B6738,121.462959,31.655529
B6740,121.42672,31.12891
B6742,121.398949,31.631435
B6744,121.474846,31.150784
B6749,121.72583,31.06395
B6751,121.616554,31.135912
B6755,121.614952,31.284395
B6758,121.570801,31.336018
B6761,121.616554,31.068104
B6762,121.563004,30.886608
B6765,121.47258,31.319197
B6767,121.527283,31.190931
B6768,121.142395,31.02981
B6769,121.273331,31.0404
B6773,121.750061,31.001402
B6774,121.211479,31.029303
B6775,121.348549,31.296524
B6776,121.517487,31.295534
B6777,121.282509,31.333775
B6779,121.623795,31.060684
B6780,121.525383,31.208239
B6783,121.648834,31.112993
B6788,121.519867,31.255112
B6789,121.33252,31.304874
B6792,121.449524,31.207747
B6793,121.22982,31.051991
B6796,121.687721,31.185343
B6803,121.353874,31.154699
B6811,121.424149,31.348957
B6818,121.392105,31.206242
B6820,121.339516,30.726919
B6821,121.404961,30.7978
B6822,121.40432,30.958105
B6823,121.481873,30.989937
B6824,121.472382,30.887608
B6826,121.086151,30.876322
B6828,121.392029,31.191017
B6829,121.417366,30.91618
B6830,121.398872,31.107733
B6833,121.392616,31.197374
B6835,121.881523,30.96637
B6841,121.363792,30.830578
B6846,121.290733,31.129185
B6853,121.530327,30.89212
B6854,121.320976,30.809538
B6857,121.193871,31.310463
B6862,121.447632,31.16675
B6863,121.865387,30.879366
B6872,121.198837,30.795532
B6873,121.893921,31.005482
B6874,121.505699,31.080214
B6880,121.450348,31.263689
B6881,121.316879,31.344633
B6885,121.481773,31.072165
B6886,121.532806,31.267721
B6887,121.345985,31.268175
B6893,121.432175,31.325157
B6895,121.340355,31.415277
B6900,121.494263,31.205095
B6901,121.340515,31.093317
B6902,121.443268,31.25034
B6905,121.487541,31.370359
B6915,121.498665,30.994429
B6918,121.269302,31.192806
B6921,121.689453,31.217676
B6922,121.434151,30.984886
B6925,121.472572,31.226551
B6929,121.742043,30.976559
B6930,121.400055,31.187963
B6931,121.371422,31.000422
B6933,121.602585,31.332424
B6934,121.433411,30.917747
B6935,121.368591,31.359957
B6939,121.297531,31.197985
B6940,121.168892,30.89377
B6943,121.447281,31.322094
B6945,121.534241,31.019653
B6946,121.613586,31.534359
B6951,121.071831,31.006104
B6956,121.587799,31.330017
B6960,121.621376,31.09894
B6962,121.24353,31.389021
B6971,121.396484,30.816074
B6973,121.536873,31.28413
B6975,121.338997,31.324398
B6980,121.286522,31.058649
B6981,121.523331,31.180838
B6983,121.168343,30.904343
B6984,121.236633,31.378056
B6985,121.670792,31.292809
B6990,121.220177,31.033651
B6991,121.524925,31.240303
B6992,121.353004,31.187517
B6993,121.294434,30.935476
B6996,121.430351,31.193424
B7001,121.511719,31.184101
B7004,121.208023,31.426031
B7008,121.241371,31.169786
B7013,121.274582,30.743847
B7014,121.083977,31.254873
B7017,121.459869,30.905458
B7018,121.417381,31.403013
B7027,121.690308,31.104801
B7036,121.757072,31.094999
B7037,121.522705,31.144459
B7038,121.689285,31.548164
B7044,121.594025,31.032312
B7047,121.423721,31.41326
B7048,121.024269,30.967064
B7049,121.022118,30.881958
B7056,121.223297,31.189268
B7058,121.695999,31.40225
B7060,121.317947,31.246382
B7067,121.219086,31.76351
B7068,121.410767,31.113251
B7072,121.185989,31.160618
B7076,121.474945,30.960022
B7078,121.168678,31.386707
B7079,121.430496,31.252584
B7082,121.33429,30.727381
B7086,121.484726,31.276291
B7088,121.710594,31.07229
B7090,121.551155,31.022367
B7094,121.355675,31.360695
B7098,121.530609,31.035639
B7101,121.393234,31.077551
B7102,121.387985,31.282429
B7103,121.434937,31.075001
B7104,121.542351,31.312784
B7106,121.640617,31.079248
B7110,121.541153,31.304115
B7111,121.426613,31.233829
B7114,121.415543,30.78154
B7115,121.576118,31.553082
B7118,121.399956,31.156832
B7119,121.172478,30.905172
B7121,121.423508,31.132309
B7124,121.398109,31.143291
B7125,121.442108,31.176975
B7128,121.316467,31.47629
B7132,121.475868,31.330704
B7133,121.543213,31.269201
B7134,121.752182,31.221394
B7138,121.200386,31.39768
B7139,121.563019,31.166573
B7141,121.485901,30.925594
B7142,121.577164,31.341999
B7147,121.43689,31.264572
B7158,121.416901,31.255976
B7163,120.997467,31.04002
B7166,121.146072,31.257204
B7169,121.556686,31.277964
B7170,121.309814,31.016525
B7173,121.792946,31.489985
B7180,121.375977,31.212481
B7183,121.591736,31.253284
B7185,121.632835,31.293259
B7188,121.408012,31.645235
B7192,121.692444,31.191181
B7197,121.845749,30.864626
B7200,121.601089,31.026371
B7203,121.310814,31.124588
B7206,121.497368,31.346251
B7215,121.188286,31.18405
B7218,121.089073,30.901804
B7219,121.472946,31.196075
B7220,121.828751,31.012247
B7221,121.458183,30.909781
B7222,121.436142,31.372171
B7229,121.265106,31.017986
B7234,121.743378,31.233004
B7238,121.780403,31.05265
B7241,121.516235,30.96361
B7242,121.32682,31.245712
B7244,121.440872,31.285606
B7245,121.603836,31.116276
B7247,121.280235,31.154633
B7248,120.937431,31.02169
B7250,121.380165,31.314489
B7251,121.512337,31.089207
B7252,121.500397,31.290613
B7253,121.192459,31.036032
B7257,121.605675,31.309484
B7259,121.267731,31.228922
B7264,121.881508,30.95702
B7265,121.430679,31.248793
B7266,121.318962,31.125742
B7268,121.602341,31.266153
B7269,121.391251,31.109468
B7270,121.57608,31.345608
B7271,121.775551,31.109617
B7275,121.446251,31.196112
B7277,121.603096,31.021049
B7281,121.486008,31.248995
B7285,121.759247,31.046785
B7288,121.808304,31.073172
B7291,121.435875,31.17458
B7296,121.587959,31.344143
B7302,121.398369,31.053949
B7303,121.504662,30.876003
B7305,121.288574,31.165758
B7307,121.660561,30.864403
B7309,121.38591,31.140713
B7315,121.289558,31.029552
B7316,121.704201,31.023037
B7318,121.284401,31.17717
B7323,121.548767,31.208494
B7324,121.74794,31.043802
B7328,121.153893,31.00753
B7333,121.184814,31.040722
B7338,121.223602,31.113056
