Order_id,Spot_id,Shop_id,Pickup_time,Delivery_time,Num
E0817,B1548,S043,13:29,14:59,1
E0832,B3341,S043,13:41,15:11,2
E0841,B4012,S043,14:53,16:23,2
E0847,B0434,S043,15:00,16:30,2
E0862,B6315,S043,13:53,15:23,2
E0868,B6350,S043,14:13,15:43,2
E0886,B2860,S045,11:44,13:14,3
E0889,B2875,S045,17:07,18:37,1
E0922,B6540,S045,11:45,13:15,2
E0925,B7375,S045,15:23,16:53,1
E0931,B3481,S046,14:41,16:11,2
E0937,B6315,S046,16:08,17:38,1
E0943,B3058,S047,12:41,14:11,1
E0952,B6315,S047,13:54,15:24,1
E1003,B3062,S051,15:34,17:04,1
E1072,B2875,S056,15:14,16:44,2
E1087,B3009,S057,18:07,19:37,2
E1093,B2875,S059,11:37,13:07,1
E1099,B1036,S060,15:27,16:57,1
E1120,B3960,S061,11:42,13:12,1
E1153,B2860,S064,13:15,14:45,2
E1156,B2860,S064,17:59,19:29,2
E1159,B2875,S064,15:07,16:37,3
E1162,B2875,S064,17:30,19:00,1
E1210,B3058,S065,11:47,13:17,3
E1234,B6540,S067,13:17,14:47,1
E1342,B6540,S073,12:24,13:54,1
E1351,B2247,S075,18:04,19:34,1
E1354,B0291,S076,12:06,13:36,1
E1357,B6492,S078,12:15,13:45,4
E1360,B4145,S079,14:37,16:07,2
E1366,B4645,S082,17:11,18:41,1
E1369,B0376,S083,16:22,17:52,1
E1372,B1033,S085,12:48,14:18,2
E1375,B6540,S085,12:27,13:57,1
E1378,B6636,S085,12:10,13:40,1
E1381,B0049,S086,16:32,18:02,1
E1384,B5986,S086,14:18,15:48,3
E1387,B0447,S088,17:13,18:43,1
E1390,B0897,S089,14:11,15:41,3
E1393,B5223,S090,18:03,19:33,2
E1396,B6680,S091,14:16,15:46,2
E1399,B0670,S093,11:55,13:25,1
E1402,B3913,S095,12:52,14:22,3
E1405,B5923,S096,13:48,15:18,4
E1408,B0291,S098,13:45,15:15,13
E1411,B2123,S099,12:37,14:07,1
E1414,B2408,S099,12:39,14:09,3
E1420,B0547,S099,12:45,14:15,3
E1423,B6369,S099,12:53,14:23,1
E1426,B7753,S099,13:24,14:54,2
E1429,B8132,S100,15:12,16:42,2
E1432,B3438,S101,12:53,14:23,1
E1435,B3438,S101,13:47,15:17,1
E1438,B3438,S101,14:36,16:06,2
E1441,B6540,S101,13:46,15:16,1
E1447,B0017,S103,13:20,14:50,2
E1450,B8073,S103,12:55,14:25,2
E1453,B1663,S105,15:54,17:24,6
E1456,B4277,S105,11:33,13:03,10
E1459,B4970,S105,14:19,15:49,14
E1462,B0246,S106,12:00,13:30,1
E1465,B5534,S106,12:34,14:04,1
E1468,B2147,S107,18:11,19:41,1
E1471,B1336,S108,18:21,19:51,5
E1474,B2147,S108,11:45,13:15,3
E1477,B0539,S108,12:04,13:34,3
E1480,B7425,S108,18:23,19:53,4
E1483,B2408,S110,16:28,17:58,4
E1486,B4845,S110,13:07,14:37,1
E1489,B0246,S111,11:33,13:03,2
E1492,B0810,S111,13:17,14:47,2
E1495,B8714,S111,13:13,14:43,1
E1498,B3431,S112,13:06,14:36,1
E1501,B0738,S113,16:17,17:47,4
E1504,B6741,S115,14:55,16:25,3
E1507,B8714,S117,16:07,17:37,3
E1510,B6310,S120,17:29,18:59,1
E1516,B7763,S121,11:52,13:22,2
E1519,B2100,S124,11:35,13:05,2
E1522,B8917,S124,14:57,16:27,1
E1525,B1936,S125,17:47,19:17,1
E1528,B1089,S127,11:46,13:16,1
E1531,B1066,S129,11:43,13:13,1
E1534,B1066,S129,18:24,19:54,1
E1537,B0049,S129,17:27,18:57,1
E1540,B5534,S129,13:16,14:46,1
E1543,B2100,S131,14:00,15:30,1
E1546,B5488,S131,11:50,13:20,1
E1549,B0791,S131,12:20,13:50,1
E1552,B8714,S131,16:18,17:48,1
E1555,B1066,S133,12:49,14:19,1
E1558,B0246,S133,13:10,14:40,1
E1561,B0246,S134,11:56,13:26,1
E1564,B8714,S134,16:13,17:43,2
E1567,B2100,S135,12:30,14:00,1
E1570,B3020,S135,12:03,13:33,1
E1573,B8714,S135,12:27,13:57,3
E1576,B8714,S135,17:57,19:27,1
E1579,B3807,S137,12:07,13:37,2
E1582,B2277,S139,13:10,14:40,2
E1588,B0246,S141,17:57,19:27,2
E1591,B8714,S141,17:33,19:03,1
E1594,B3198,S142,13:58,15:28,1
E1597,B3198,S142,16:57,18:27,2
E1600,B3198,S142,18:17,19:47,1
E1603,B2277,S143,16:20,17:50,3
E1606,B5905,S143,13:42,15:12,2
E1609,B6472,S143,11:56,13:26,3
E1612,B2509,S144,14:14,15:44,4
E1615,B5983,S145,12:47,14:17,3
E1618,B6795,S147,12:28,13:58,1
E1621,B0172,S150,17:01,18:31,2
E1624,B7235,S151,12:35,14:05,5
E1627,B2740,S152,17:42,19:12,14
E1630,B3243,S152,17:15,18:45,3
E1633,B7235,S152,13:19,14:49,23
E1636,B0747,S152,13:16,14:46,11
E1639,B3431,S153,13:33,15:03,4
E1642,B7609,S153,12:01,13:31,1
E1645,B3211,S154,17:50,19:20,3
E1648,B1771,S155,13:11,14:41,3
E1651,B4582,S156,16:09,17:39,7
E1654,B4046,S157,12:14,13:44,3
E1657,B7826,S157,16:54,18:24,3
E1660,B5026,S158,18:04,19:34,2
E1663,B2546,S159,11:52,13:22,2
E1666,B0790,S161,11:53,13:23,2
E1669,B1936,S163,17:41,19:11,1
E1672,B8744,S164,12:53,14:23,4
E1675,B1275,S165,15:25,16:55,5
E1681,B1602,S165,12:34,14:04,11
E1684,B2546,S165,13:15,14:45,12
E1687,B3243,S165,12:25,13:55,12
E1690,B0348,S165,11:31,13:01,1
E1693,B3960,S165,13:29,14:59,16
E1696,B4390,S165,18:09,19:39,11
E1699,B4808,S165,12:53,14:23,12
E1702,B7235,S165,16:15,17:45,9
E1705,B7826,S165,13:16,14:46,2
E1708,B9143,S165,17:17,18:47,2
E1711,B1402,S168,13:08,14:38,3
E1714,B3243,S168,16:08,17:38,1
E1717,B2019,S170,12:19,13:49,9
E1720,B8835,S170,12:53,14:23,13
E1723,B4046,S172,16:39,18:09,1
E1726,B1251,S173,17:40,19:10,1
E1729,B1297,S174,11:46,13:16,10
E1732,B2019,S174,12:21,13:51,17
E1735,B3018,S174,12:50,14:20,9
E1738,B4340,S174,15:34,17:04,16
E1741,B5756,S174,15:12,16:42,12
E1744,B6590,S174,15:15,16:45,16
E1747,B8203,S174,16:45,18:15,13
E1750,B5217,S175,12:11,13:41,2
E1753,B3243,S177,18:19,19:49,1
E1756,B4202,S179,12:25,13:55,1
E1759,B1499,S181,16:13,17:43,21
E1762,B2036,S181,14:27,15:57,19
E1765,B0359,S181,18:04,19:34,10
E1768,B8615,S181,12:58,14:28,1
E1771,B8744,S182,12:46,14:16,1
E1774,B2754,S184,15:21,16:51,2
E1777,B8025,S184,11:40,13:10,1
E1783,B2108,S188,17:49,19:19,2
E1786,B7783,S189,12:12,13:42,2
E1789,B4849,S192,14:31,16:01,1
E1795,B8139,S194,11:33,13:03,1
E1798,B2087,S195,17:45,19:15,2
E1801,B8907,S196,12:45,14:15,20
E1804,B1502,S198,16:55,18:25,6
E1807,B3145,S198,12:50,14:20,2
E1813,B6833,S198,17:25,18:55,4
E1816,B7609,S198,12:21,13:51,2
E1819,B8930,S198,11:37,13:07,3
E1825,B1975,S201,14:09,15:39,1
E1828,B2546,S201,17:55,19:25,1
E1831,B0291,S201,14:55,16:25,1
E1837,B0430,S201,12:36,14:06,3
E1840,B4952,S201,12:04,13:34,1
E1843,B4952,S201,12:46,14:16,7
E1846,B4952,S201,13:41,15:11,1
E1849,B4952,S201,14:32,16:02,7
E1852,B4952,S201,18:22,19:52,5
E1855,B5945,S201,11:30,13:00,2
E1861,B0767,S201,12:03,13:33,4
E1864,B7836,S201,11:33,13:03,3
E1867,B0767,S202,11:47,13:17,11
E1870,B4036,S203,17:56,19:26,2
E1873,B7948,S203,16:28,17:58,1
E1876,B7948,S203,18:21,19:51,2
E1879,B1283,S204,16:01,17:31,2
E1882,B6838,S205,18:00,19:30,4
E1885,B5222,S206,18:12,19:42,4
E1888,B1512,S208,13:38,15:08,11
E1891,B2597,S208,17:54,19:24,17
E1894,B0397,S208,11:32,13:02,15
E1900,B7398,S208,14:50,16:20,9
E1903,B0745,S208,15:11,16:41,18
E1906,B8215,S208,12:28,13:58,14
E1909,B5958,S209,18:26,19:56,17
E1912,B5370,S210,15:07,16:37,2
E1921,B0291,S211,11:34,13:04,1
E1924,B0359,S211,11:48,13:18,1
E1927,B0359,S211,17:24,18:54,1
E1930,B3888,S211,15:22,16:52,2
E1933,B6074,S211,12:09,13:39,2
E1936,B6976,S211,11:47,13:17,1
E1939,B0155,S212,17:14,18:44,1
E1942,B3228,S212,14:38,16:08,2
E1945,B4181,S212,15:15,16:45,1
E1948,B1512,S213,12:26,13:56,1
E1954,B4246,S213,18:02,19:32,1
E1957,B6772,S213,12:05,13:35,2
E1960,B8553,S213,15:49,17:19,1
E1963,B0767,S214,12:39,14:09,2
E1966,B7948,S215,13:52,15:22,3
E1969,B8953,S215,17:05,18:35,1
E1972,B0111,S218,12:12,13:42,1
E1975,B1402,S218,13:39,15:09,3
E1978,B1876,S218,14:19,15:49,6
E1981,B3661,S218,12:05,13:35,1
E1984,B0505,S218,12:18,13:48,2
E1987,B8553,S218,17:02,18:32,3
E1990,B1795,S221,12:01,13:31,1
E1993,B3330,S221,14:54,16:24,2
E1996,B5756,S221,15:44,17:14,2
E1999,B6772,S221,12:26,13:56,1
E2002,B2654,S223,18:07,19:37,4
E2008,B2487,S224,11:58,13:28,1
E2011,B2836,S224,11:55,13:25,1
E2014,B0359,S224,11:49,13:19,2
E2017,B4364,S224,11:54,13:24,1
E2020,B6540,S224,12:16,13:46,1
E2023,B9097,S224,17:20,18:50,1
E2026,B1059,S226,11:35,13:05,11
E2029,B4022,S226,12:28,13:58,14
E2032,B4165,S226,11:35,13:05,13
E2035,B2487,S227,12:23,13:53,2
E2041,B5449,S229,17:14,18:44,2
E2047,B5945,S232,13:21,14:51,2
E2050,B1795,S234,11:58,13:28,1
E2053,B0849,S234,13:51,15:21,2
E2056,B5994,S235,11:49,13:19,3
E2059,B4344,S236,11:32,13:02,1
E2062,B1248,S237,13:52,15:22,1
E2068,B5365,S237,12:00,13:30,4
E2071,B1336,S238,12:19,13:49,2
E2074,B1603,S239,11:45,13:15,18
E2077,B4036,S239,12:34,14:04,12
E2080,B7948,S239,15:16,16:46,2
E2089,B8907,S241,11:31,13:01,2
E2092,B4186,S243,12:16,13:46,4
E2095,B8203,S243,17:29,18:59,3
E2098,B3672,S244,12:42,14:12,1
E2107,B3330,S247,11:52,13:22,2
E2110,B5488,S247,13:29,14:59,2
E2113,B8602,S247,11:55,13:25,2
E2116,B0031,S248,11:32,13:02,2
E2119,B4640,S248,13:15,14:45,3
E2122,B6647,S248,12:36,14:06,3
E2125,B7678,S248,15:42,17:12,2
E2128,B4390,S250,16:03,17:33,1
E2131,B0291,S252,12:02,13:32,1
E2134,B7990,S252,11:51,13:21,1
E2137,B3796,S253,17:40,19:10,1
E2140,B0149,S254,14:21,15:51,4
E2143,B0128,S256,17:32,19:02,9
E2149,B2232,S259,12:42,14:12,1
E2152,B4036,S259,12:44,14:14,1
E2155,B4036,S259,17:45,19:15,1
E2158,B0454,S259,13:34,15:04,1
E2161,B0552,S259,12:11,13:41,1
E2164,B7948,S259,11:53,13:23,3
E2167,B7948,S259,12:45,14:15,1
E2170,B7948,S259,17:45,19:15,2
E2176,B2232,S260,12:02,13:32,1
E2179,B3186,S260,12:35,14:05,1
E2182,B3960,S260,11:48,13:18,1
E2185,B4036,S260,11:34,13:04,1
E2188,B4036,S260,13:28,14:58,2
E2191,B4036,S260,15:51,17:21,1
E2194,B4036,S260,18:07,19:37,2
E2197,B5488,S260,12:53,14:23,1
E2200,B0552,S260,12:51,14:21,1
E2203,B7948,S260,11:45,13:15,3
E2206,B7948,S260,12:24,13:54,5
E2209,B7948,S260,13:29,14:59,1
E2212,B7948,S260,14:27,15:57,1
E2215,B7948,S260,17:23,18:53,2
E2218,B7948,S260,18:12,19:42,2
E2224,B2232,S262,18:14,19:44,1
E2227,B3186,S262,17:06,18:36,1
E2230,B3558,S262,12:14,13:44,1
E2233,B4036,S262,12:08,13:38,2
E2236,B0454,S262,11:46,13:16,1
E2239,B0454,S262,18:21,19:51,1
E2245,B7121,S262,17:21,18:51,7
E2248,B7948,S262,11:47,13:17,2
E2251,B7948,S262,12:57,14:27,1
E2254,B7948,S262,14:05,15:35,1
E2257,B7948,S262,17:04,18:34,1
E2260,B7948,S262,17:57,19:27,10
E2263,B6216,S263,17:46,19:16,1
E2266,B0454,S264,16:44,18:14,1
E2269,B0291,S265,18:13,19:43,1
E2272,B7948,S265,18:26,19:56,13
E2278,B2232,S266,11:48,13:18,3
E2281,B4036,S266,13:02,14:32,1
E2284,B4036,S266,17:18,18:48,2
E2290,B0454,S266,13:44,15:14,2
E2296,B0552,S266,12:30,14:00,2
E2299,B6096,S266,17:58,19:28,2
E2302,B7948,S266,11:46,13:16,2
E2305,B7948,S266,12:34,14:04,2
E2308,B7948,S266,13:22,14:52,3
E2311,B7948,S266,14:21,15:51,2
E2320,B5821,S268,16:26,17:56,1
E2326,B2487,S269,11:30,13:00,1
E2332,B2148,S271,15:08,16:38,2
E2335,B1336,S272,12:41,14:11,6
E2338,B1688,S272,12:57,14:27,2
E2341,B2336,S273,12:36,14:06,1
E2347,B1897,S275,13:20,14:50,2
E2350,B9159,S275,18:16,19:46,1
E2353,B8701,S276,17:41,19:11,2
E2359,B8232,S278,16:45,18:15,2
E2362,B8679,S280,13:24,14:54,1
E2365,B2789,S282,12:37,14:07,11
E2368,B0411,S282,17:49,19:19,5
E2371,B6039,S282,13:17,14:47,3
E2374,B7445,S282,17:39,19:09,1
E2377,B1897,S283,11:40,13:10,2
E2380,B9159,S283,14:12,15:42,2
E2383,B0993,S285,12:11,13:41,1
E2386,B2232,S286,18:08,19:38,15
E2395,B0552,S286,12:01,13:31,10
E2398,B6216,S286,12:09,13:39,8
E2404,B0862,S288,13:46,15:16,2
E2410,B9159,S291,17:10,18:40,4
E2416,B1972,S294,12:27,13:57,2
E2419,B1972,S294,17:17,18:47,2
E2422,B4868,S294,12:57,14:27,1
E2425,B6485,S294,12:38,14:08,2
E2431,B5222,S295,17:05,18:35,1
E2434,B8708,S295,11:53,13:23,1
E2437,B3832,S296,14:43,16:13,2
E2440,B6815,S296,12:24,13:54,1
E2443,B1840,S297,17:27,18:57,2
E2446,B0219,S299,12:46,14:16,2
E2449,B3459,S300,12:58,14:28,3
E2452,B9160,S301,14:29,15:59,1
E2461,B1740,S305,17:15,18:45,3
E2467,B3743,S306,12:04,13:34,2
E2479,B0476,S311,12:39,14:09,1
E2482,B0420,S312,15:23,16:53,2
E2491,B4722,S316,12:13,13:43,1
E2494,B4868,S316,12:50,14:20,2
E2500,B6815,S316,11:45,13:15,3
E2503,B6815,S316,13:04,14:34,1
E2506,B8057,S316,17:31,19:01,3
E2509,B7084,S317,11:34,13:04,2
E2515,B0442,S319,12:07,13:37,1
E2518,B5165,S319,15:22,16:52,2
E2521,B9115,S319,18:00,19:30,2
E2524,B1142,S322,15:50,17:20,8
E2527,B1527,S322,13:17,14:47,18
E2530,B2114,S322,12:29,13:59,11
E2533,B3051,S322,11:57,13:27,12
E2536,B7002,S322,18:18,19:48,17
E2539,B8926,S322,11:43,13:13,8
E2542,B5038,S323,12:39,14:09,7
E2545,B8810,S323,17:13,18:43,6
E2548,B1749,S324,18:01,19:31,6
E2551,B6468,S325,13:17,14:47,2
E2557,B6864,S326,11:47,13:17,1
E2560,B9203,S326,12:11,13:41,1
E2563,B4381,S328,16:58,18:28,23
E2566,B0437,S329,12:16,13:46,1
E2569,B4234,S330,17:36,19:06,2
E2572,B1553,S331,17:30,19:00,1
E2575,B2032,S331,17:02,18:32,2
E2578,B3960,S331,16:45,18:15,1
E2581,B0869,S331,18:17,19:47,1
E2584,B6361,S332,17:50,19:20,2
E2590,B2074,S334,16:10,17:40,2
E2596,B3801,S334,14:43,16:13,2
E2599,B3807,S334,15:52,17:22,6
E2602,B4737,S334,12:08,13:38,1
E2605,B4873,S334,13:41,15:11,2
E2611,B6540,S334,15:02,16:32,2
E2614,B7250,S334,13:48,15:18,1
E2617,B7250,S334,15:15,16:45,3
E2620,B7250,S334,18:14,19:44,2
E2623,B0810,S334,15:12,16:42,2
E2626,B8400,S334,14:07,15:37,2
E2629,B8714,S334,12:22,13:52,1
E2632,B8714,S334,17:14,18:44,3
E2635,B2955,S335,12:26,13:56,2
E2638,B3215,S335,12:43,14:13,2
E2641,B5860,S335,17:34,19:04,4
E2644,B7554,S335,12:26,13:56,3
E2647,B7600,S335,12:40,14:10,3
E2650,B7600,S335,18:26,19:56,3
E2653,B7707,S335,16:56,18:26,5
E2659,B5825,S336,11:32,13:02,2
E2662,B9186,S336,11:41,13:11,1
E2665,B1510,S337,12:13,13:43,1
E2668,B5178,S337,12:57,14:27,1
E2674,B2416,S338,12:32,14:02,2
E2680,B4722,S338,12:16,13:46,1
E2683,B5404,S338,13:49,15:19,2
E2689,B6540,S338,15:15,16:45,2
E2695,B0798,S338,12:43,14:13,1
E2698,B0798,S338,13:32,15:02,1
E2701,B0798,S338,17:26,18:56,1
E2704,B4054,S340,17:52,19:22,1
E2707,B6468,S341,14:32,16:02,1
E2710,B8333,S342,12:05,13:35,2
E2716,B5758,S343,11:56,13:26,1
E2719,B1230,S344,13:36,15:06,3
E2725,B3413,S344,14:29,15:59,1
E2728,B4815,S344,12:18,13:48,2
E2731,B0911,S344,12:59,14:29,3
E2734,B3413,S345,11:55,13:25,8
E2737,B8779,S345,18:03,19:33,10
E2740,B5520,S346,11:39,13:09,1
E2743,B0911,S346,11:45,13:15,1
E2746,B2032,S348,12:32,14:02,2
E2749,B0330,S348,15:21,16:51,1
E2755,B2997,S352,11:45,13:15,2
E2758,B4531,S352,14:15,15:45,1
E2761,B0586,S352,14:09,15:39,1
E2764,B6864,S352,12:57,14:27,2
E2767,B3401,S354,12:42,14:12,2
E2773,B5691,S358,15:05,16:35,3
E2776,B5560,S359,11:59,13:29,2
E2782,B9025,S359,15:59,17:29,2
E2785,B9179,S359,17:45,19:15,3
E2791,B4111,S361,12:39,14:09,1
E2794,B8569,S361,12:48,14:18,2
E2797,B9186,S362,12:00,13:30,3
E2800,B6119,S363,15:39,17:09,2
E2809,B5308,S366,13:06,14:36,1
E2812,B8948,S366,12:24,13:54,1
E2815,B0423,S367,12:15,13:45,1
E2818,B8535,S367,11:59,13:29,1
E2821,B6086,S368,12:11,13:41,1
E2824,B1095,S371,11:57,13:27,1
E2827,B7714,S371,12:11,13:41,1
E2830,B1924,S373,12:57,14:27,1
E2836,B3260,S374,12:51,14:21,3
E2842,B0560,S374,13:12,14:42,2
E2845,B5907,S374,12:10,13:40,2
E2851,B8560,S374,16:19,17:49,2
E2854,B8584,S374,17:46,19:16,2
E2857,B1713,S375,12:28,13:58,2
E2863,B4580,S376,11:32,13:02,2
E2866,B1415,S377,12:36,14:06,2
E2869,B4485,S377,12:46,14:16,2
E2872,B5488,S377,12:53,14:23,2
E2875,B7613,S377,12:36,14:06,2
E2878,B7768,S379,16:36,18:06,1
E2881,B0560,S380,14:40,16:10,2
E2887,B0805,S381,16:45,18:15,1
E2890,B5702,S382,13:05,14:35,3
E2893,B1530,S383,17:42,19:12,3
E2896,B0291,S383,14:03,15:33,2
E2899,B5444,S383,12:41,14:11,1
E2905,B8475,S383,17:46,19:16,3
E2908,B4480,S385,12:24,13:54,1
E2911,B5907,S385,11:58,13:28,1
E2914,B5252,S386,12:18,13:48,2
E2917,B3978,S387,13:05,14:35,2
E2920,B0008,S387,17:45,19:15,2
E2923,B2926,S389,17:31,19:01,2
E2926,B7888,S392,14:14,15:44,1
E2929,B2670,S394,12:07,13:37,2
E2932,B3644,S395,16:57,18:27,12
E2935,B5474,S395,16:00,17:30,10
E2938,B7377,S395,17:59,19:29,9
E2941,B1179,S397,11:45,13:15,2
E2944,B8075,S397,16:44,18:14,1
E2947,B1134,S399,16:31,18:01,2
E2953,B3782,S401,17:11,18:41,1
E2956,B4356,S401,11:34,13:04,1
E2962,B4983,S402,12:44,14:14,1
E2965,B4789,S403,17:16,18:46,2
E2968,B6445,S406,17:49,19:19,1
E2971,B5457,S408,11:35,13:05,11
E2974,B9177,S408,12:22,13:52,4
E2977,B6506,S409,12:13,13:43,3
E2980,B0147,S412,11:48,13:18,4
E2983,B2783,S412,16:20,17:50,3
E2986,B3616,S412,13:01,14:31,3
E2989,B8077,S412,13:02,14:32,1
E2992,B5168,S413,13:13,14:43,3
E2995,B0597,S413,11:40,13:10,3
E2998,B6994,S413,12:51,14:21,2
E3001,B1456,S414,17:39,19:09,1
E3004,B2873,S414,16:03,17:33,3
E3007,B3644,S414,13:01,14:31,1
E3010,B5474,S414,13:00,14:30,1
E3013,B5581,S414,18:23,19:53,1
E3016,B7096,S414,12:05,13:35,1
E3019,B7768,S414,17:50,19:20,4
E3022,B2276,S415,12:27,13:57,1
E3025,B2984,S415,17:13,18:43,2
E3028,B4038,S415,15:31,17:01,2
E3031,B5965,S415,17:02,18:32,1
E3034,B6776,S415,17:55,19:25,3
E3037,B7353,S415,11:43,13:13,2
E3040,B3949,S416,11:44,13:14,4
E3043,B1987,S417,12:39,14:09,1
E3046,B2232,S418,17:51,19:21,3
E3049,B0552,S418,16:07,17:37,2
E3052,B7768,S418,12:59,14:29,5
E3058,B3644,S419,13:18,14:48,3
E3061,B5018,S419,18:12,19:42,1
E3064,B5581,S419,15:53,17:23,2
E3067,B6454,S419,17:44,19:14,4
E3070,B8075,S419,16:51,18:21,1
E3073,B1784,S420,11:42,13:12,2
E3076,B3616,S420,11:39,13:09,1
E3079,B1442,S421,12:53,14:23,1
E3082,B1456,S421,16:53,18:23,10
E3085,B2276,S421,13:01,14:31,1
E3088,B3644,S421,11:33,13:03,12
E3091,B4356,S421,14:04,15:34,1
E3094,B5226,S421,16:46,18:16,1
E3097,B5474,S421,12:37,14:07,1
E3100,B5474,S421,17:59,19:29,1
E3106,B7096,S421,16:35,18:05,14
E3109,B7377,S421,12:36,14:06,14
E3112,B7768,S421,12:15,13:45,3
E3115,B2204,S423,12:54,14:24,1
E3118,B2204,S424,11:43,13:13,2
E3121,B8215,S425,12:34,14:04,1
E3124,B2232,S426,18:14,19:44,1
E3127,B2069,S427,12:14,13:44,4
E3130,B7001,S427,11:50,13:20,1
E3133,B1442,S428,12:33,14:03,2
E3136,B1442,S428,14:36,16:06,1
E3145,B2276,S428,13:10,14:40,2
E3148,B2276,S428,14:05,15:35,6
E3151,B2276,S428,17:44,19:14,1
E3154,B2637,S428,16:51,18:21,1
E3157,B3037,S428,17:57,19:27,2
E3160,B3708,S428,13:06,14:36,2
E3163,B3852,S428,18:03,19:33,3
E3166,B5474,S428,11:32,13:02,1
E3169,B5474,S428,12:33,14:03,6
E3172,B5474,S428,13:28,14:58,1
E3175,B5474,S428,17:58,19:28,10
E3178,B5581,S428,13:18,14:48,2
E3181,B6490,S428,11:49,13:19,2
E3190,B7252,S428,17:24,18:54,1
E3193,B8410,S428,15:51,17:21,2
E3196,B0930,S429,15:13,16:43,12
E3199,B4240,S430,13:30,15:00,3
E3202,B4356,S431,12:07,13:37,2
E3205,B3623,S433,12:31,14:01,2
E3208,B2232,S435,17:23,18:53,2
E3211,B7380,S435,12:27,13:57,1
E3214,B2637,S436,11:46,13:16,2
E3217,B3852,S436,18:11,19:41,4
E3220,B3782,S437,18:27,19:57,5
E3223,B1899,S439,17:27,18:57,1
E3226,B3852,S441,16:04,17:34,6
E3229,B1103,S442,14:53,16:23,1
E3235,B6445,S443,12:00,13:30,1
E3241,B1245,S445,17:23,18:53,1
E3244,B2936,S445,11:48,13:18,2
E3247,B3861,S445,15:12,16:42,4
E3250,B6105,S445,14:23,15:53,1
E3253,B7388,S445,17:55,19:25,5
E3256,B0994,S445,14:43,16:13,2
E3259,B5284,S446,14:31,16:01,3
E3262,B2022,S447,18:13,19:43,3
E3265,B6981,S447,16:07,17:37,5
E3268,B5240,S448,16:46,18:16,1
E3271,B6083,S448,15:18,16:48,2
E3274,B6665,S448,17:21,18:51,4
E3280,B8742,S449,17:40,19:10,3
E3283,B1186,S451,17:09,18:39,1
E3286,B5775,S451,17:38,19:08,1
E3289,B4078,S453,12:06,13:36,1
E3298,B6407,S455,12:07,13:37,2
E3301,B8114,S455,18:09,19:39,2
E3304,B1735,S456,12:43,14:13,2
E3307,B2464,S457,17:21,18:51,1
E3310,B5775,S458,16:35,18:05,2
E3313,B3995,S460,11:54,13:24,1
E3316,B5095,S461,12:54,14:24,1
E3319,B1186,S463,17:42,19:12,2
E3322,B2248,S463,11:57,13:27,2
E3328,B3745,S463,12:18,13:48,3
E3331,B0427,S463,12:06,13:36,5
E3334,B5775,S463,14:46,16:16,3
E3337,B6195,S463,14:06,15:36,1
E3340,B6665,S463,12:58,14:28,1
E3343,B7579,S463,12:05,13:35,4
E3346,B7579,S463,13:17,14:47,1
E3349,B7973,S463,12:53,14:23,2
E3352,B8686,S463,17:19,18:49,4
E3355,B0930,S463,13:00,14:30,2
E3361,B3995,S464,15:35,17:05,1
E3364,B5775,S464,12:10,13:40,2
E3370,B3745,S466,16:13,17:43,2
E3373,B6817,S467,12:20,13:50,3
E3376,B4831,S468,11:53,13:23,3
E3382,B1450,S471,11:51,13:21,1
E3385,B3535,S472,13:23,14:53,2
E3388,B8363,S472,13:54,15:24,3
E3394,B7071,S473,16:56,18:26,1
E3397,B8742,S474,15:13,16:43,2
E3403,B0200,S476,16:39,18:09,2
E3406,B0497,S476,17:46,19:16,2
E3409,B6195,S476,11:38,13:08,2
E3415,B7768,S476,13:14,14:44,1
E3421,B4728,S477,12:44,14:14,4
E3424,B2393,S478,11:46,13:16,1
E3427,B5489,S478,13:56,15:26,1
E3430,B2095,S479,15:54,17:24,1
E3433,B0046,S479,17:58,19:28,1
E3442,B6603,S480,17:49,19:19,1
E3448,B4667,S481,13:32,15:02,2
E3451,B5240,S482,16:46,18:16,1
E3454,B3089,S483,15:00,16:30,12
E3457,B3965,S483,13:13,14:43,16
E3460,B6600,S483,11:44,13:14,12
E3463,B1222,S484,11:36,13:06,2
E3466,B2085,S484,11:34,13:04,3
E3469,B4847,S484,12:49,14:19,3
E3472,B3804,S485,18:28,19:58,2
E3475,B4093,S486,14:14,15:44,1
E3478,B6600,S486,17:02,18:32,2
E3481,B7306,S488,17:37,19:07,1
E3484,B7443,S488,16:54,18:24,1
E3487,B1450,S489,18:29,19:59,3
E3490,B3745,S489,13:17,14:47,7
E3493,B3745,S489,16:00,17:30,6
E3496,B4078,S489,13:28,14:58,3
E3505,B7579,S489,11:50,13:20,2
E3508,B8114,S489,11:54,13:24,2
E3511,B2844,S490,13:26,14:56,5
E3514,B2965,S491,14:53,16:23,3
E3517,B0833,S491,11:51,13:21,3
E3526,B8291,S492,13:10,14:40,2
E3532,B6679,S493,11:36,13:06,1
E3535,B2631,S494,12:02,13:32,1
E3538,B0497,S494,12:20,13:50,1
E3541,B5968,S494,11:50,13:20,1
E3544,B6497,S494,11:50,13:20,1
E3547,B7533,S494,12:36,14:06,1
E3550,B8742,S494,14:13,15:43,1
E3553,B1416,S495,12:14,13:44,1
E3559,B4320,S495,14:38,16:08,1
E3562,B7533,S495,12:05,13:35,3
E3565,B0833,S495,12:20,13:50,4
E3568,B8741,S496,15:05,16:35,3
E3574,B7064,S498,16:22,17:52,2
E3577,B6691,S500,12:16,13:46,2
E3583,B3782,S503,12:02,13:32,2
E3586,B7252,S503,12:05,13:35,1
